uuid,country,source,source_school_id,school_name,latitude,longitude,dq_score,student_count,computer_availability,school_type,school_region,internet_availability,internet_speed_Mbps,region,region_code,state,state_code,city,city_code,internet_availability_prediction
56dcde67-ae36-355a-898e-19ee7141bd09,Brazil,government,12031348,ESC ANTONIO DOMINGOS DE ALMEIDA,-9.7712,-69.3816,0.67,46,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
a0035dc4-db00-3f55-82f4-f268347c0182,Brazil,government,12031356,ESC INDIGENA MARIA LUCIA DA COSTA MOREIRA,-7.5044,-73.439,0.61,28,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,No
6609688f-be3d-3974-a1bb-21c46b5515ed,Brazil,government,12031364,ESC INFANTIL MONTEIRO LOBATO,-7.616,-72.918,0.89,175,No,Municipal,Urban,Yes,5.0,Norte,1,Acre,BR12,Mâncio Lima,BR1200336,Yes
531f0634-262f-37f2-9e13-f01251ada0e7,Brazil,government,12031380,ESC MAURISIA FERREIRA BRITO,-9.7712,-69.3816,0.67,27,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
04fd8131-5d91-3d68-ac47-b13585bf4e0c,Brazil,government,12031399,ESC GILMAR SILVEIRA DE OLIVEIRA,-9.7712,-69.3816,0.67,10,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Sena Madureira,BR1200500,No
d1978cab-e6d7-312d-8360-e4d5aafcf2a6,Brazil,government,12031402,ESC THIAGO BARROSO,-10.5755,-68.5048,0.67,23,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Xapuri,BR1200708,No
06fb09a5-01af-3183-8480-4a0c3c8438d1,Brazil,government,12031445,ESC UNIAO FLORESTA,-10.138,-68.0435,0.94,89,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Rio Branco,BR1200401,No
83b7d96a-f5ff-3936-a0b2-1ddda7f03d60,Brazil,government,12031453,ESC CENTRO DE EDUCACAO PROFISSIONAL E TECNOLOGICO JOAO DE DEUS,-10.3108,-67.1979,1.0,64,Yes,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Plácido de Castro,BR1200385,No
115ef6f6-85e3-3fd4-b3a1-b4b3989b7230,Brazil,government,12031461,ESC INDIGENA KATE YUCE,-8.2394,-71.4449,0.67,33,No,Estadual,Rural,No,0.0,Norte,1,Acre,BR12,Tarauacá,BR1200609,No
bee559a1-33fd-3bff-b9c3-3a2829246678,Brazil,government,12031470,ESC ORIENTE,-10.0661,-68.371,0.94,0,,Municipal,Rural,,,Norte,1,Acre,BR12,Rio Branco,BR1200401,No
e69c1b18-9de0-3d15-a910-10ad9173a3c8,Brazil,government,12031488,ESC INDIGENA NOVO FILHO,-9.4103,-70.3956,0.67,16,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Santa Rosa do Purus,BR1200435,No
b1e3d410-d8a5-3c13-aa6d-db76f8068041,Brazil,government,12031496,ESC CENTRO DE FORMACAO E TECNOLOGIAS DA FLORESTA - CEFLORA,-7.6159,-72.6722,1.0,313,Yes,Estadual,Urban,Yes,5.0,Norte,1,Acre,BR12,Cruzeiro do Sul,BR1200203,Yes
333d71f7-baab-39c8-9eca-fd43ed5cf3d6,Brazil,government,12031542,ESC INDIGENA JOAO SERENO BANE,-9.2426,-71.9061,0.67,27,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
6037ab1f-fb11-337c-939e-b8cab109fdb7,Brazil,government,12031550,ESC INDIGENA LUIZ SERENO,-9.2426,-71.9061,0.67,20,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
ec602cf2-a480-305e-ac24-aa544ca81602,Brazil,government,12031569,ESC INDIGENA RAIZ DA TERRA,-9.2426,-71.9061,0.67,21,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
baa85f05-0642-3b20-8aa0-b754326ee3f4,Brazil,government,12031577,ESC INDIGENA ROMAO SALES,-9.2426,-71.9061,0.67,15,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
33397c31-bf23-32fb-bd57-eb0a5ca6177f,Brazil,government,12031585,ESC INDIGENA SANTO ANTONIO,-9.2426,-71.9061,0.67,25,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
1270d7a0-d135-3d85-8466-cd8c25048152,Brazil,government,12031593,ESC INDIGENA SAO JOSE,-9.2426,-71.9061,0.67,21,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Jordão,BR1200328,No
ee8eb932-e744-323e-a606-c2f03dd4bccc,Brazil,government,12031607,ESC JOSE PETRONILHIO DE BRITO,-10.5755,-68.5048,0.67,10,No,Municipal,Rural,No,0.0,Norte,1,Acre,BR12,Xapuri,BR1200708,No
